benchmark,par_type,rank,id,median_time,ratio_to_fastest,ratio_to_previous,gap_to_previous
black-scholes,mpi,41,black-scholes_gpt-5.6-sol-medium_mpi_r1,10.265,1.3129956510616527,1.0068661108386465,0.07000000000000028
black-scholes,mpi,42,black-scholes_gpt-5.6-luna-medium_mpi_r2,10.359,1.3250191864927092,1.009157330735509,0.09399999999999942
black-scholes,mpi,43,black-scholes_qwen3.7-plus_mpi_r4,10.389,1.3288564850345357,1.0028960324355631,0.02999999999999936
black-scholes,mpi,44,black-scholes_gpt-5.6-sol-xhigh_mpi_r5,10.422,1.333077513430545,1.0031764366156513,0.03300000000000125
black-scholes,mpi,45,black-scholes_deepseek-v4-flash_mpi_r5,10.485,1.3411358403683806,1.0060449050086355,0.06299999999999883
black-scholes,mpi,46,black-scholes_gpt-5.6-luna-xhigh_mpi_r5,10.544,1.3486825275006398,1.0056270863137817,0.05900000000000105
black-scholes,mpi,47,black-scholes_gpt-5.6-sol-xhigh_mpi_r4,10.556,1.3502174469173702,1.0011380880121394,0.011999999999998678
black-scholes,mpi,48,black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r3,10.586,1.354054745459197,1.0028419856006063,0.030000000000001137
black-scholes,mpi,49,black-scholes_gpt-5.6-luna-low_mpi_r2,10.601,1.3559733947301102,1.001416965803892,0.015000000000000568
black-scholes,mpi,50,black-scholes_gpt-5.6-terra-low_mpi_r2,10.634,1.3601944231261194,1.0031129138760493,0.032999999999999474
black-scholes,mpi,51,black-scholes_qwen-3.6-27B-udq4_mpi_r2,10.666,1.3642875415707343,1.003009215723152,0.03200000000000003
black-scholes,mpi,52,black-scholes_gpt-5.6-sol-medium_mpi_r3,10.672,1.3650550012790996,1.0005625351584475,0.006000000000000227
black-scholes,mpi,53,black-scholes_gpt-5.2-codex_mpi_r5,10.681,1.3662061908416474,1.000843328335832,0.008999999999998565
black-scholes,mpi,54,black-scholes_qwen-3.6-27B-udq4_mpi_r4,10.689,1.3672294704528014,1.0007489935399307,0.008000000000000895
black-scholes,mpi,55,black-scholes_gpt-5.6-sol-low_mpi_r1,10.716,1.3706830391404452,1.0025259612685937,0.026999999999999247
black-scholes,mpi,56,black-scholes_gpt-5.6-sol-medium_mpi_r2,10.818,1.3837298541826555,1.0095184770436731,0.10200000000000031
black-scholes,mpi,57,black-scholes_gpt-5.6-sol-xhigh_mpi_r2,10.83,1.3852647735993862,1.0011092623405435,0.012000000000000455
black-scholes,mpi,58,black-scholes_claude-opus-4.6_mpi_r4,10.862,1.389357892044001,1.0029547553093259,0.03200000000000003
black-scholes,mpi,59,black-scholes_gpt-5.6-luna-medium_mpi_r4,10.882,1.3919160910718855,1.0018412815319462,0.019999999999999574
black-scholes,mpi,60,black-scholes_gpt-5.2-codex_mpi_r2,10.884,1.392171910974674,1.0001837897445323,0.002000000000000668
black-scholes,mpi,61,black-scholes_claude-opus-4.6_mpi_r2,10.91,1.3954975697109235,1.0023888276368982,0.0259999999999998
black-scholes,mpi,62,black-scholes_deepseek-v4-flash_mpi_r3,10.933,1.3984394985929907,1.002108157653529,0.022999999999999687
black-scholes,mpi,63,black-scholes_gemini-3-pro-preview_mpi_r5,10.936,1.3988232284471733,1.0002743986097138,0.0030000000000001137
black-scholes,mpi,64,black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r1,10.938,1.3990790483499618,1.0001828822238479,0.002000000000000668
black-scholes,mpi,65,black-scholes_claude-opus-4.6_mpi_r5,10.954,1.4011256075722693,1.0014627902724447,0.016000000000000014
black-scholes,mpi,66,black-scholes_qwen-3.6-27B-udq4-pi-t_mpi_r2,10.969,1.4030442568431825,1.0013693627898483,0.014999999999998792
black-scholes,mpi,67,black-scholes_gpt-4.1_mpi_r4,11.075,1.4166027116909696,1.0096635974108852,0.10599999999999987
black-scholes,mpi,68,black-scholes_gpt-5.6-luna-xhigh_mpi_r3,11.077,1.416858531593758,1.0001805869074494,0.002000000000000668
black-scholes,mpi,69,black-scholes_gpt-5.6-sol-low_mpi_r5,11.118,1.422102839600921,1.0037013631849778,0.04100000000000037
black-scholes,mpi,70,black-scholes_gpt-5.6-terra-medium_mpi_r3,11.126,1.4231261192120748,1.0007195538765965,0.007999999999999119
black-scholes,mpi,71,black-scholes_claude-sonnet-4.5_mpi_r3,11.174,1.4292657968789972,1.0043142189466114,0.04800000000000004
black-scholes,mpi,72,black-scholes_gemini-3-pro-preview_mpi_r1,11.191,1.431440266052699,1.0015213889386076,0.017000000000001236
black-scholes,mpi,73,black-scholes_gpt-5.6-terra-xhigh_mpi_r2,11.343,1.4508825786646202,1.0135823429541595,0.15199999999999925
black-scholes,mpi,74,black-scholes_gpt-5.6-luna-low_mpi_r3,11.359,1.4529291378869276,1.001410561579829,0.016000000000000014
black-scholes,mpi,75,black-scholes_gpt-5-mini_mpi_r1,11.432,1.4622665643387056,1.0064266220618012,0.0730000000000004
black-scholes,mpi,76,black-scholes_gpt-5.6-terra-medium_mpi_r4,11.53,1.474801739575339,1.0085724282715185,0.09799999999999898
black-scholes,mpi,77,black-scholes_gpt-5.6-terra-low_mpi_r5,11.628,1.4873369148119724,1.0084995663486558,0.09800000000000075
black-scholes,mpi,78,black-scholes_gpt-5.6-luna-medium_mpi_r3,11.68,1.4939882322844718,1.004471964224286,0.0519999999999996
black-scholes,mpi,79,black-scholes_gpt-5.6-terra-medium_mpi_r5,11.749,1.502814018930673,1.0059075342465753,0.06900000000000084
black-scholes,mpi,80,black-scholes_gpt-5.6-luna-medium_mpi_r1,11.933,1.526349449987209,1.0156609073112606,0.18399999999999928
black-scholes,mpi,81,black-scholes_gpt-5.6-terra-medium_mpi_r2,11.936,1.5267331798413917,1.0002514036704937,0.0030000000000001137
black-scholes,mpi,82,black-scholes_claude-sonnet-4.5_mpi_r4,12.034,1.5392683550780253,1.0082104557640752,0.09800000000000075
black-scholes,mpi,83,black-scholes_gpt-5.6-terra-low_mpi_r3,12.102,1.547966231772832,1.0056506564733256,0.06799999999999962
black-scholes,mpi,84,black-scholes_gpt-5.6-terra-xhigh_mpi_r3,12.122,1.5505244308007164,1.0016526194017517,0.019999999999999574
black-scholes,mpi,85,black-scholes_gpt-5.6-terra-low_mpi_r1,12.127,1.5511639805576876,1.0004124731892428,0.005000000000000782
black-scholes,mpi,86,black-scholes_gpt-5.6-terra-low_mpi_r4,12.154,1.5546175492453314,1.0022264368763916,0.026999999999999247
black-scholes,mpi,87,black-scholes_gpt-5.2-codex_mpi_r4,12.203,1.560885136863648,1.004031594536778,0.04899999999999949
black-scholes,mpi,88,black-scholes_gpt-4.1_mpi_r1,12.552,1.6055257099002302,1.0285995247070392,0.3490000000000002
black-scholes,mpi,89,black-scholes_gpt-5.6-sol-low_mpi_r4,12.613,1.6133282169352776,1.0048597833014659,0.06099999999999994
black-scholes,mpi,90,black-scholes_gpt-5.2_mpi_r5,13.015,1.6647480173957536,1.0318718782208833,0.402000000000001
black-scholes,mpi,91,black-scholes_gpt-5.2_mpi_r3,13.098,1.6753645433614737,1.0063772570111411,0.08300000000000018
black-scholes,mpi,92,black-scholes_gpt-5.2-codex_mpi_r1,13.183,1.6862368892299822,1.0064895403878453,0.08499999999999908
black-scholes,mpi,93,black-scholes_gpt-5.2_mpi_r4,13.208,1.6894346380148377,1.0018963817037094,0.025000000000000355
black-scholes,mpi,94,black-scholes_gpt-5.2_mpi_r2,13.47,1.722947045280123,1.0198364627498486,0.26200000000000045
black-scholes,mpi,95,black-scholes_gpt-5.2_mpi_r1,13.471,1.7230749552315172,1.0000742390497401,0.0009999999999994458
black-scholes,mpi,96,black-scholes_gpt-5.2-codex_mpi_r3,13.505,1.7274238935789206,1.002523940316235,0.034000000000000696
black-scholes,mpi,97,black-scholes_gpt-4.1_mpi_r2,14.458,1.8493220772576107,1.0705664568678266,0.9529999999999994
black-scholes,mpi,98,black-scholes_claude-haiku-4.5_mpi_r1,15.042,1.9240214888718343,1.0403928620832756,0.5839999999999996
black-scholes,mpi,99,black-scholes_claude-haiku-4.5_mpi_r2,15.979,2.043873113328217,1.0622922483712272,0.9369999999999994
black-scholes,mpi,100,black-scholes_gpt-5-mini_mpi_r3,305.505,39.07712970069071,19.119156392765504,289.526
black-scholes,mpi,101,black-scholes_gpt-5.6-luna-low_mpi_r1,321.394,41.109490918393455,1.052008968756649,15.88900000000001
black-scholes,mpi,102,black-scholes_claude-haiku-4.5_mpi_r3,348.347,44.55704783832182,1.0838627976875734,26.952999999999975
black-scholes,mpi,103,black-scholes_gpt-4.1_mpi_r5,1384.616,177.10616525965722,3.9748182128739447,1036.269
black-scholes,omp,1,black-scholes_gpt-5.6-terra-medium_omp_r1,23.529,1.0,,
black-scholes,omp,2,black-scholes_deepseek-v4-flash_omp_r2,23.688,1.0067576182583196,1.0067576182583196,0.15899999999999892
black-scholes,omp,3,black-scholes_gpt-5.6-sol-low_omp_r3,23.718,1.00803264057121,1.0012664640324216,0.030000000000001137
black-scholes,omp,4,black-scholes_gpt-5.6-luna-medium_omp_r2,23.72,1.0081176420587359,1.0000843241420019,0.0019999999999988916
black-scholes,omp,5,black-scholes_qwen3.7-plus_omp_r4,23.72,1.0081176420587359,1.0,0.0
black-scholes,omp,6,black-scholes_gpt-5.6-terra-medium_omp_r4,23.737,1.0088401547027073,1.000716694772344,0.01699999999999946
black-scholes,omp,7,black-scholes_gpt-5.6-sol-xhigh_omp_r5,23.745,1.0091801606528115,1.0003370265829719,0.008000000000002672
black-scholes,omp,8,black-scholes_gpt-5.2_omp_r3,23.764,1.0099876747843086,1.000800168456517,0.01899999999999835
black-scholes,omp,9,black-scholes_gpt-5.6-luna-xhigh_omp_r3,23.769,1.0102001785031238,1.000210402289177,0.004999999999999005
black-scholes,omp,10,black-scholes_gpt-5.6-terra-medium_omp_r5,23.795,1.0113051978409624,1.0010938617527032,0.026000000000003354
black-scholes,omp,11,black-scholes_gpt-5.6-luna-xhigh_omp_r5,23.801,1.0115602023035402,1.0002521538138263,0.005999999999996675
black-scholes,omp,12,black-scholes_gpt-5.6-terra-medium_omp_r2,23.802,1.0116027030473034,1.000042015041385,0.0010000000000012221
black-scholes,omp,13,black-scholes_qwen-3.6-27B-udq4_omp_r3,23.815,1.0121552127162226,1.0005461725905387,0.013000000000001677
black-scholes,omp,14,black-scholes_gpt-5.2_omp_r5,23.873,1.0146202558544775,1.0024354398488347,0.05799999999999983
black-scholes,omp,15,black-scholes_qwen3.7-plus_omp_r5,23.877,1.0147902588295294,1.0001675533028944,0.003999999999997783
black-scholes,omp,16,black-scholes_gemini-3-pro-preview_omp_r3,23.896,1.0155977729610268,1.0007957448590694,0.019000000000001904
black-scholes,omp,17,black-scholes_qwen-3.6-27B-udq4_omp_r2,23.972,1.0188278294870161,1.0031804486106461,0.07600000000000051
black-scholes,omp,18,black-scholes_gpt-5.2_omp_r4,23.989,1.0195503421309873,1.0007091606874687,0.01699999999999946
black-scholes,omp,19,black-scholes_gpt-5.6-luna-xhigh_omp_r4,24.001,1.0200603510561435,1.0005002292717495,0.012000000000000455
black-scholes,omp,20,black-scholes_gpt-5.2-codex_omp_r4,24.015,1.0206553614688256,1.0005833090287903,0.013999999999999346
black-scholes,omp,21,black-scholes_gpt-5.2-codex_omp_r1,24.074,1.0231629053508438,1.0024567978346868,0.05900000000000105
black-scholes,omp,22,black-scholes_gpt-5.6-terra-xhigh_omp_r4,24.075,1.0232054060946065,1.0000415385893493,0.0009999999999976694
black-scholes,omp,23,black-scholes_gpt-5.6-terra-xhigh_omp_r5,24.092,1.023927918738578,1.000706126687435,0.01699999999999946
black-scholes,omp,24,black-scholes_qwen-3.6-27B-udq4_omp_r4,24.107,1.024565429895023,1.0006226133156235,0.015000000000000568
black-scholes,omp,25,black-scholes_gpt-5.6-terra-xhigh_omp_r1,24.128,1.0254579455140465,1.0008711162732817,0.021000000000000796
black-scholes,omp,26,black-scholes_gpt-5.2_omp_r2,24.13,1.0255429470015724,1.0000828912466844,0.0019999999999988916
black-scholes,omp,27,black-scholes_gpt-5.6-terra-xhigh_omp_r2,24.18,1.0276679841897234,1.0020721094073768,0.05000000000000071
black-scholes,omp,28,black-scholes_gpt-5.6-luna-low_omp_r2,24.195,1.0283054953461686,1.000620347394541,0.015000000000000568
black-scholes,omp,29,black-scholes_gpt-5.6-luna-medium_omp_r1,24.209,1.0289005057588507,1.0005786319487497,0.013999999999999346
black-scholes,omp,30,black-scholes_gpt-5.6-terra-medium_omp_r3,24.21,1.028943006502614,1.00004130695196,0.0010000000000012221
black-scholes,omp,31,black-scholes_gpt-5.2-codex_omp_r5,24.212,1.0290280079901397,1.0000826104915324,0.0019999999999988916
black-scholes,omp,32,black-scholes_gpt-5.2-codex_omp_r3,24.216,1.029198010965192,1.0001652073352056,0.004000000000001336
black-scholes,omp,33,black-scholes_gpt-5.6-luna-medium_omp_r4,24.282,1.032003060053551,1.0027254707631317,0.06599999999999895
black-scholes,omp,34,black-scholes_gpt-5-mini_omp_r4,24.306,1.0330230779038634,1.0009883864591056,0.02400000000000091
black-scholes,omp,35,black-scholes_gpt-5.6-luna-xhigh_omp_r1,24.339,1.0344256024480427,1.0013576894593927,0.0329999999999977
black-scholes,omp,36,black-scholes_gpt-5.6-sol-medium_omp_r2,24.36,1.035318118067066,1.000862812769629,0.021000000000000796
black-scholes,omp,37,black-scholes_gpt-5.6-sol-medium_omp_r1,24.366,1.0355731225296443,1.0002463054187192,0.006000000000000227
black-scholes,omp,38,black-scholes_gpt-5.6-luna-xhigh_omp_r2,24.378,1.0360831314548005,1.0004924895345975,0.012000000000000455
black-scholes,omp,39,black-scholes_gpt-5.6-sol-medium_omp_r3,24.431,1.0383356708742404,1.0021740913938797,0.053000000000000824
black-scholes,omp,40,black-scholes_gpt-5.6-terra-low_omp_r2,26.099,1.1092269114709508,1.0682739142892226,1.6679999999999993
black-scholes,omp,41,black-scholes_gpt-5.6-terra-low_omp_r3,27.105,1.1519826596965448,1.0385455381432238,1.0060000000000002
black-scholes,omp,42,black-scholes_gpt-5.6-terra-low_omp_r5,27.306,1.1605253091929109,1.0074156059767572,0.2010000000000005
black-scholes,omp,43,black-scholes_gpt-5.6-terra-low_omp_r1,27.929,1.1870032725572697,1.0228154984252544,0.6229999999999976
black-scholes,omp,44,black-scholes_gpt-5.6-terra-low_omp_r4,28.745,1.2216838794678908,1.0292169429625122,0.8160000000000025
black-scholes,omp,45,black-scholes_gemini-3-pro-preview_omp_r5,29.651,1.260189553317183,1.0315185249608627,0.9059999999999988
black-scholes,omp,46,black-scholes_gpt-5.6-luna-low_omp_r1,31.748,1.3493136129882273,1.070722741222893,2.0970000000000013
black-scholes,omp,47,black-scholes_deepseek-v4-flash_omp_r3,31.788,1.351013642738748,1.001259921884843,0.03999999999999915
black-scholes,omp,48,black-scholes_gpt-5.6-sol-low_omp_r4,31.942,1.3575587572782524,1.004844595444822,0.15399999999999991
black-scholes,omp,49,black-scholes_gpt-5.6-sol-xhigh_omp_r1,31.98,1.359173785541247,1.0011896562519567,0.038000000000000256
black-scholes,omp,50,black-scholes_gpt-5.6-luna-low_omp_r3,31.986,1.359428790003825,1.000187617260788,0.006000000000000227
black-scholes,omp,51,black-scholes_qwen3.7-plus_omp_r1,32.088,1.3637638658676527,1.0031888951416246,0.10200000000000031
black-scholes,omp,52,black-scholes_gpt-5-mini_omp_r5,32.109,1.3646563814866761,1.0006544502617802,0.021000000000000796
black-scholes,omp,53,black-scholes_deepseek-v4-flash_omp_r5,32.137,1.3658464023120405,1.0008720296490081,0.027999999999998693
black-scholes,omp,54,black-scholes_qwen3.7-plus_omp_r3,32.171,1.367291427599983,1.001057970563525,0.03399999999999892
black-scholes,omp,55,black-scholes_deepseek-v4-flash_omp_r1,32.175,1.367461430575035,1.000124335581735,0.003999999999997783
black-scholes,omp,56,black-scholes_gpt-5.6-sol-low_omp_r1,32.198,1.3684389476815844,1.0007148407148407,0.02300000000000324
black-scholes,omp,57,black-scholes_gpt-5-mini_omp_r2,32.272,1.3715840027200474,1.0022982793962358,0.07399999999999807
black-scholes,omp,58,black-scholes_gpt-5.6-luna-medium_omp_r3,32.302,1.372859025032938,1.0009295984134854,0.030000000000001137
black-scholes,omp,59,black-scholes_gpt-5.6-luna-low_omp_r4,32.324,1.3737940413957244,1.0006810723794193,0.021999999999998465
black-scholes,omp,60,black-scholes_gpt-5.6-luna-medium_omp_r5,32.346,1.3747290577585107,1.00068060883554,0.021999999999998465
black-scholes,omp,61,black-scholes_gpt-5.6-sol-xhigh_omp_r2,32.382,1.3762590845339793,1.0011129660545355,0.036000000000001364
black-scholes,omp,62,black-scholes_gpt-5-mini_omp_r1,32.406,1.3772791023842916,1.0007411524921253,0.02400000000000091
black-scholes,omp,63,black-scholes_qwen-3.6-27B-udq4_omp_r5,32.461,1.3796166432912575,1.0016972165648337,0.054999999999999716
black-scholes,omp,64,black-scholes_gpt-5.6-terra-xhigh_omp_r3,32.474,1.3801691529601767,1.000400480576692,0.012999999999998124
black-scholes,omp,65,black-scholes_gpt-5.6-sol-xhigh_omp_r3,32.487,1.3807216626290961,1.000400320256205,0.01300000000000523
black-scholes,omp,66,black-scholes_gpt-5.2-codex_omp_r2,32.526,1.3823791916358539,1.0012004801920769,0.03900000000000148
black-scholes,omp,67,black-scholes_claude-sonnet-4.5_omp_r5,32.54,1.3829742020485358,1.0004304248908564,0.013999999999995794
black-scholes,omp,68,black-scholes_gemini-3-pro-preview_omp_r1,32.552,1.383484210973692,1.0003687768899816,0.012000000000000455
black-scholes,omp,69,black-scholes_qwen-3.6-27B-udq4-pi-t_omp_r4,32.574,1.3844192273364784,1.000675841730155,0.021999999999998465
black-scholes,omp,70,black-scholes_gpt-5.6-sol-medium_omp_r4,32.618,1.386289260062051,1.001350770553202,0.044000000000004036
black-scholes,omp,71,black-scholes_gpt-5.6-sol-xhigh_omp_r4,32.628,1.3867142674996813,1.0003065791894046,0.00999999999999801
black-scholes,omp,72,black-scholes_gpt-5.6-sol-low_omp_r2,32.704,1.3899443240256706,1.0023292877283314,0.07600000000000051
black-scholes,omp,73,black-scholes_gpt-4.1_omp_r5,32.706,1.3900293255131966,1.0000611545988258,0.0020000000000024443
black-scholes,omp,74,black-scholes_gemini-3-pro-preview_omp_r2,32.779,1.3931318798078969,1.0022320063596895,0.0730000000000004
black-scholes,omp,75,black-scholes_deepseek-v4-flash_omp_r4,32.79,1.3935993879892898,1.0003355807071599,0.01099999999999568
black-scholes,omp,76,black-scholes_qwen3.7-plus_omp_r2,32.793,1.3937268902205788,1.0000914913083256,0.0030000000000001137
black-scholes,omp,77,black-scholes_claude-opus-4.6_omp_r1,32.8,1.3940243954269198,1.0002134601896746,0.006999999999997897
black-scholes,omp,78,black-scholes_qwen-3.6-27B-udq4_omp_r1,32.801,1.394066896170683,1.0000304878048782,0.0010000000000047748
black-scholes,omp,79,black-scholes_claude-opus-4.6_omp_r2,32.843,1.3958519274087298,1.0012804487668059,0.04200000000000159
black-scholes,omp,80,black-scholes_claude-sonnet-4.5_omp_r1,32.851,1.3961919333588337,1.0002435831075114,0.007999999999995566
black-scholes,omp,81,black-scholes_claude-opus-4.6_omp_r4,32.865,1.3967869437715161,1.000426166631153,0.014000000000002899
black-scholes,omp,82,black-scholes_qwen-3.6-27B-udq4-pi-t_omp_r2,32.888,1.3977644608780653,1.0006998326487144,0.022999999999996135
black-scholes,omp,83,black-scholes_claude-haiku-4.5_omp_r3,32.912,1.3987844787283776,1.0007297494526879,0.02400000000000091
black-scholes,omp,84,black-scholes_claude-opus-4.6_omp_r3,32.959,1.4007820136852396,1.0014280505590667,0.04700000000000415
black-scholes,omp,85,black-scholes_claude-sonnet-4.5_omp_r4,32.969,1.4012070211228698,1.00030340726357,0.00999999999999801
black-scholes,omp,86,black-scholes_claude-haiku-4.5_omp_r2,33.018,1.4032895575672575,1.0014862446540689,0.04899999999999949
black-scholes,omp,87,black-scholes_qwen-3.6-27B-udq4-pi-t_omp_r5,33.033,1.4039270687237027,1.0004542976558242,0.015000000000000568
black-scholes,omp,88,black-scholes_qwen-3.6-27B-udq4-pi-t_omp_r3,33.139,1.4084321475625825,1.0032089122998213,0.10600000000000165
black-scholes,omp,89,black-scholes_gpt-5-mini_omp_r3,33.169,1.4097071698754726,1.0009052777693954,0.02999999999999403
black-scholes,omp,90,black-scholes_gemini-3-pro-preview_omp_r4,33.242,1.412809724170173,1.002200850191444,0.0730000000000004
black-scholes,omp,91,black-scholes_claude-haiku-4.5_omp_r5,33.254,1.413319733095329,1.000360989110162,0.012000000000000455
black-scholes,omp,92,black-scholes_gpt-4.1_omp_r4,33.295,1.4150622635896128,1.0012329343838335,0.04100000000000392
black-scholes,omp,93,black-scholes_qwen-3.6-27B-udq4-pi-t_omp_r1,33.434,1.420969866972672,1.0041748010211742,0.1389999999999958
black-scholes,omp,94,black-scholes_gpt-5.6-luna-low_omp_r5,33.554,1.426069956224234,1.0035891607345817,0.12000000000000455
black-scholes,omp,95,black-scholes_claude-opus-4.6_omp_r5,33.645,1.4299375239066685,1.0027120462538,0.09100000000000108
black-scholes,omp,96,black-scholes_gpt-5.2_omp_r1,33.822,1.4374601555527222,1.0052608114132857,0.1769999999999996
black-scholes,omp,97,black-scholes_claude-haiku-4.5_omp_r1,33.828,1.4377151600153004,1.0001773993258827,0.006000000000000227
